Authors,Title,Journal/Book,Year,PMID/ISBN,Cell Identifier,Name of file containing figure,Figure/Table,Quote reference id,Representative?,,,
"Price CJ, Scott R, Rusakov DA, Capogna M",GABA B Receptor Modulation of Feedforward Inhibition through Hippocampal Neurogliaform Cells,Journal of Neuroscience,2008,18596171,4012,Price-Capogna-2008-6974-JNeurosci-Fig1A.pdf,figure,,,,,
"Quilichini P, Sirota A, Buzsaki G",Intrinsic Circuit Organization and Theta-Gamma Oscillation Dynamics in the Entorhinal Cortex of the Rat,Journal of Neuroscience,2010,20720120,6095,Quilichini-Buzsaki-2010-11128-JNeurosci-Fig1.pdf,figure,,,,,
"Quilichini P, Sirota A, Buzsaki G",Intrinsic Circuit Organization and Theta-Gamma Oscillation Dynamics in the Entorhinal Cortex of the Rat,Journal of Neuroscience,2010,20720120,6095,Quilichini-Buzsaki-2010-11128-JNeurosci-Figaddedrawdata.pdf,figure,,,,,
"Quilichini P, Sirota A, Buzsöki G",Intrinsic circuit organization and theta-gamma oscillation dynamics in the entorhinal cortex of the rat,Journal of Neuroscience,2010,Supplemental material,6095,Quilichini-Buzsaki-2010-11128-JNeurosci-SuppTab1-2.pdf,table,,,,,
"Quilichini P, Sirota A, Buzsöki G",Intrinsic circuit organization and theta-gamma oscillation dynamics in the entorhinal cortex of the rat,Journal of Neuroscience,2010,Supplemental material,6095,Quilichini-Buzsaki-2010-11128-JNeurosci-SuppFig1.pdf,figure,,,,,
Ribak and Seress,Five types of basket cell in the hippocampal dentate gyrus: a combined Golgi and electron microscopic study ,Journal of Neurocytology,1983,6619905,1033,Ribak-Seress-1983-577-JNeurocytology-Fig1.pdf,figure,,,,,
"Ribak CE, Seress L, Amaral DG.","The development, ultrastructure and synaptic connections of the mossy cells of the dentate gyrus",Journal of Neurocytology,1985,2419523,1002,Ribak-Amaral-1985-835-JNeurocytol-Fig1.pdf,figure,,,,,
"Ribak CE, Shapiro LA",Ultrastructure and synaptic connectivity of cell types in the adult rat dentate gyrus,Progress in Brain Research,2007,17765717,,,,,,,,
"Savic N, Sciancalepore M","Electrophysiological characterization of ""giant"" cells in stratum radiatum of the CA3 hippocampal region",Journal of Neurophysiology,2001,11353016,2003,Savic-Sciancalepore-2001-1998-JNeurophysiol-Tab1.pdf,table,,,,,
"Savic N, Sciancalepore M","Electrophysiological characterization of ""giant"" cells in stratum radiatum of the CA3 hippocampal region",Journal of Neurophysiology,2001,11353016,2003,Savic-Sciancalepore-2001-1998-JNeurophysiol-Fig1A.pdf,figure,,,,,
Scharfman HE,Evidence from simultaneous intracellular recordings in rat hippocampal slices that area CA3 pyramidal cells innervate dentate hilar mossy cells,Journal of Neurophysiology,1994,7884451,1002,Scharfman--1994-2167-JNeurophysiol-Fig5A.pdf,figure,,,,,
Scharfman HE,Evidence from simultaneous intracellular recordings in rat hippocampal slices that area CA3 pyramidal cells innervate dentate hilar mossy cells,Journal of Neurophysiology,1994,7884451,1002,Scharfman--1994-2167-JNeurophysiol-Fig5C.pdf,figure,,,,,
"Schwartz SP and P. D. Coleman,",Neurons of origin of the perforant path.,Experimental Neurology,1981,7286122,6003,Schwartz-Coleman-1981-305-ExpNeurol-Fig2.pdf,figure,,,,,
"Sik A, Penttonen M, Buzsöki G",Interneurons in the hippocampal dentate gyrus: an in vivo intracellular study,European Journal of Neuroscience,1997,9104599,1033,Sik-Buzsaki-1997-573-EurJNeuro-Fig4.pdf,figure,,,,,
"Sik A, Penttonen M, Buzsöki G",Interneurons in the hippocampal dentate gyrus: an in vivo intracellular study,European Journal of Neuroscience,1997,9104599,1033,Sik-Buzsaki-1997-573-EurJNeuro-Fig5.pdf,figure,,,,,
"Sik A, Penttonen M, Ylinen A, Buzsöki G",Hippocampal CA1 interneurons: an in vivo intracellular labeling study,The Journal of Neuroscience,1995,7472426,4069,Sik-Buzsaki-1995-6651-JNeurosci-Fig5.pdf,figure,,,,,
"Sik A, Penttonen M, Ylinen A, Buzsöki G",Hippocampal CA1 interneurons: an in vivo intracellular labeling study,The Journal of Neuroscience,1995,7472426,4026,Sik-Buzsaki-1995-6651-JNeurosci-Fig6.pdf,figure,,,,,
"Sik A, Penttonen M, Ylinen A, Buzsöki G",Hippocampal CA1 interneurons: an in vivo intracellular labeling study,The Journal of Neuroscience,1995,7472426,4035,Sik-Buzsaki-1995-6651-JNeurosci-Fig7.pdf,figure,,,,,
"Sik A, Ylinen A, Penttonen M, Buzsaki G",Inhibitory CAl-CA3-Hilar Region Feedback in the Hippocampus,Science,1994,8085161,4023,Sik-Buzsaki-1994-1722-Science-Fig3.pdf,figure,,,,,
Sloviter RS,Calcium-Binding Protein (Calbindin-D28k) and Parvalbumin Immunocytochemistry:  Localization in the Rat Hippocampus With Specific Reference to the Selective Vulnerability of Hippocampal Neurons to Seizure Activity,Journal of Comparative Neurology,1989,2925892,4033,Sloviter--1989-183-JCompNeurol-Fig3B.pdf,figure,,,,,
Sloviter RS,Calcium-Binding Protein (Calbindin-D28k) and Parvalbumin Immunocytochemistry:  Localization in the Rat Hippocampus With Specific Reference to the Selective Vulnerability of Hippocampal Neurons to Seizure Activity,Journal of Comparative Neurology,1989,2925892,4033,Sloviter--1989-183-JCompNeurol-Fig3C.pdf,figure,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4000,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4036,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4037,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4026,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4069,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4006,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4012,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4035,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4023,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4021,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4020,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4036,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1.pdf,table,4027,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4037,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1.pdf,table,4027,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4026,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1.pdf,table,4027,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4015,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1.pdf,table,4027,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4069,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1.pdf,table,4027,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4006,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1.pdf,table,4027,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4012,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1.pdf,table,4027,,,,
"Somogyi P, Klausberger T",Defined types of cortical interneurone structure space and spike timing in the hippocampus,The Journal of Physiology,2005,15539390,"4000, 4036, 4037, 4026, 4069, 4006, 4005, 4035, 4023, 4021, 4020",Somogyi-Klausberger-2005-9-JPhysiol-Fig1.pdf,figure,645,,,,
"Somogyi P, Klausberger T",Defined types of cortical interneurone structure space and spike timing in the hippocampus,The Journal of Physiology,2005,15539390,4026,Somogyi-Klausberger-2005-9-JPhysiol-Fig3.pdf,figure,60174,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,6048,Soriano-Frotscher-1993-151-JCompNeurol-Fig2A.pdf,figure,,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeuro-Fig4A.pdf,figure,,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Fig5.pdf,figure,,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Fig6.pdf,figure,,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Fig7.pdf,figure,,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Tab2.pdf,table,,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Fig10.pdf,figure,,,,,
"Soriano E,  Frotscher M",A GABAergic axo-axonic  cell in the fascia den rata  controls the main excitatory hippocampal pathway.,Brain Res,1989,2611653,1010,Soriano-Frotscher-1989-170-BrainRes-Fig1A.pdf,figure,,,,,
"Soriano E,  Frotscher M","GABAergic innervation  of  thc  rat  fas- cia dentata: A novel type of inrerneuron  in the granule cell layer with extensive axonal arhorization in the molecular layer.",J  Comp Neurol,1993,8376624,1005,Soriano-Frotscher-1993-385-JCompNeurol-Fig1A.pdf,figure,,,,,
"Soriano E,  Frotscher M","GABAergic innervation  of  thc  rat  fas- cia dentata: A novel type of inrerneuron  in the granule cell layer with extensive axonal arhorization in the molecular layer.",J  Comp Neurol,1993,8376624,1005,Soriano-Frotscher-1993-385-JCompNeurol-Fig1B.pdf,figure,,,,,
"Soriano E,  Frotscher M","GABAergic innervation  of  thc  rat  fas- cia dentata: A novel type of inrerneuron  in the granule cell layer with extensive axonal arhorization in the molecular layer.",J  Comp Neurol,1993,8376624,1005,Soriano-Frotscher-1993-385-JCompNeurol-Fig1C.pdf,figure,,,,,
"Soriano E,  Frotscher M","GABAergic innervation  of  thc  rat  fas- cia dentata: A novel type of inrerneuron  in the granule cell layer with extensive axonal arhorization in the molecular layer.",J  Comp Neurol,1993,8376624,1005,Soriano-Frotscher-1993-385-JCompNeurol-Fig1D.pdf,figure,,,,,
"Soriano E,  Frotscher M","GABAergic innervation  of  thc  rat  fas- cia dentata: A novel type of inrerneuron  in the granule cell layer with extensive axonal arhorization in the molecular layer.",J  Comp Neurol,1993,8376624,1005,Soriano-Frotscher-1993-385-JCompNeurol-Fig2.pdf,figure,,,,,
"Spruston N, Lbke J, Frotscher M ", Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2013,Spruston-Frotscher-1997-427-JCompNeurol-Fig. 1A,figure,,,,,
"Spruston N, Lbke J, Frotscher M ", Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2014,Spruston-Frotscher-1997-427-JCompNeurol-Fig1B.pdf,figure,,,,,
"Spruston N, Lbke J, Frotscher M ", Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2014,Spruston-Frotscher-1997-427-JCompNeurol-Fig5A.pdf,figure,,,,,
"Spruston N, Lbke J, Frotscher M ", Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2013,Spruston-Frotscher-1997-427-JCompNeurol-Fig6A.pdf,figure,,,,,
"Spruston N, Lbke J, Frotscher M ", Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2013,Spruston-Frotscher-1997-427-JCompNeurol-Fig6B.pdf,figure,,,,,
"Spruston N, Lbke J, Frotscher M ", Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2014,Spruston-Frotscher-1997-427-JCompNeurol-Fig6C.pdf,figure,,,,,
"Spruston N, Lbke J, Frotscher M ", Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2013,Spruston-Frotscher-1997-427-JCompNeurol-Fig7A.pdf,figure,,,,,
"Spruston N, Lbke J, Frotscher M ", Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2013,Spruston-Frotscher-1997-427-JCompNeurol-Fig8A.pdf,figure,,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,2000,Spruston-McBain-2007-133-THB-Fig1A.pdf,figure,3015,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,2000,Spruston-McBain-2007-133-THB-Fig7A.pdf,figure,3036,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,1000,Spruston-McBain-2007-133-THB-Fig7A.pdf,figure,3036,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,1000,Spruston-McBain-2007-133-THB-Fig13.pdf,figure,60225,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,1002,Spruston-McBain-2007-133-THB-Fig16.pdf,figure,60237,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,6092,Spruston-McBain-2007-133-THB-Fig20A.pdf,figure,3144,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,4069,Spruston-McBain-2007-133-THB-Fig24A1.pdf,figure,60270,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,4069,Spruston-McBain-2007-133-THB-Fig26A.pdf,figure,3183,,,,
"Steward, O, Scoville, SA",Cells of origin of entorhinal cortical afferents to the hippocampus and fascia dentata of the rat,The Journal of Comparative Neurology,1976,972204,6092,Steward-Scoville-1976-347-JCompNeurol-Fig7.pdf,figure,,,,,
"Steward, O, Scoville, SA",Cells of origin of entorhinal cortical afferents to the hippocampus and fascia dentata of the rat,The Journal of Comparative Neurology,1976,972204,6017,Steward-Scoville-1976-347-JCompNeurol-Fig7.pdf,figure,,,,,
"Steward, O, Scoville, SA",Cells of origin of entorhinal cortical afferents to the hippocampus and fascia dentata of the rat,The Journal of Comparative Neurology,1976,972204,6092,Steward-Scoville-1976-347-JCompNeurol-Fig13.pdf,figure,,,,,
"Steward, O, Scoville, SA",Cells of origin of entorhinal cortical afferents to the hippocampus and fascia dentata of the rat,The Journal of Comparative Neurology,1976,972204,6017,Steward-Scoville-1976-347-JCompNeurol-Fig13.pdf,figure,,,,,
"Steward, O.",Topographic organization of the projections from the entorhinal area to the hippocampal formation of the rat.,The Journal of Comparative Neurology,1976,1270625,6092,Steward--1976-285-JCompNeurol-Fig17.pdf,figure,,,,,
"Steward, O.",Topographic organization of the projections from the entorhinal area to the hippocampal formation of the rat.,The Journal of Comparative Neurology,1976,1270625,6017,Steward--1976-285-JCompNeurol-Fig17.pdf,figure,,,,,
"Struble, R.G., Desmond, N.L. and Levy, W.B. ",Anatomical  evidence  for  interlamellar  inhibition  in  the  fascia dentata.,Brain Res.,1978,687975,1033,Struble-Levy-1978-580-BrainRes-Fig1.pdf,figure,,,,,
"Struble, R.G., Desmond, N.L. and Levy, W.B. ",Anatomical  evidence  for  interlamellar  inhibition  in  the  fascia dentata.,Brain Res.,1978,687975,1033,Struble-Levy-1978-580-BrainRes-Fig2.pdf,figure,,,,,
"Svoboda KR, Adams CE, Lupica CR",Opioid receptor subtype expression defines morphologically distinct classes of hippocampal interneurons,Journal of Neuroscience,1999,9870941,4069,Svoboda-Lupica-1999-JNeurosci-Fig4A.pdf,figure,,,,,
"Svoboda KR, Adams CE, Lupica CR",Opioid receptor subtype expression defines morphologically distinct classes of hippocampal interneurons,Journal of Neuroscience,1999,9870941,4067,Svoboda-Lupica-1999-JNeurosci-Fig. 4B,figure,,,,,
"Szabadics J, Soltesz I",Functional specificity of mossy fiber innervation of GABAergic cells in the hippocampus,The Journal of Neuroscience,2009,19339618,2030,Szabadics-Soltesz-2009-4239-JNeurosci-Fig. 4A,figure,,,,,
"Szabadics J, Soltesz I",Functional specificity of mossy fiber innervation of GABAergic cells in the hippocampus,The Journal of Neuroscience,2009,19339618,2019,Szabadics-Soltesz-2009-4239-JNeurosci-Fig. 5A,figure,,,,,
"Szabadics J, Soltesz I",Functional specificity of mossy fiber innervation of GABAergic cells in the hippocampus,The Journal of Neuroscience,2009,19339618,2019,Szabadics-Soltesz-2009-4239-JNeurosci-Fig. 5D,figure,,,,,
"Szabadics J, Soltesz I",Functional specificity of mossy fiber innervation of GABAergic cells in the hippocampus,The Journal of Neuroscience,2009,19339618,2036,Szabadics-Soltesz-2009-4239-JNeurosci-Fig. 6,figure,,,,,
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2001,Szabadics-Soltesz-2010-8296-JNeurosci-Comparions-Fig2A1.pdf,figure,4109,,,,
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2030,Szabadics-Soltesz-2010-8296-JNeurosci-Comparions-Fig4C.pdf,figure,4121,,,,
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2001,Szabadics-Soltesz-2010-8296-JNeurosci-Comparions-Fig6A.pdf,figure,4130,,,,
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2030,Szabadics-Soltesz-2010-8296-JNeurosci-Comparions-Fig7A.pdf,figure,4136,,,,
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2036,Szabadics-Soltesz-2010-8296-JNeurosci-Comparions-Fig7C.pdf,figure,4136,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6005,Tahvildari-Alonso-2005-123-JCompNeurol-Fig2A1.pdf,figure,,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6082,Tahvildari-Alonso-2005-123-JCompNeurol-Fig2C1.pdf,figure,,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6005,Tahvildari-Alonso-2005-123-JCompNeurol-Fig8.pdf,figure,,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6082,Tahvildari-Alonso-2005-123-JCompNeurol-Fig10AB.pdf,figure,,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6092,Tahvildari-Alonso-2005-123-JCompNeurol-Fig11A.pdf,figure,,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6017,Tahvildari-Alonso-2005-123-JCompNeurol-Fig12AB.pdf,figure,,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6095,Tahvildari-Alonso-2005-123-JCompNeurol-Fig13.pdf,figure,,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6095,Tahvildari-Alonso-2005-123-JCompNeurol-Fig14A.pdf,figure,,,,,
"Tamamaki N, Abe K, Nojyo Y",Columnar organization in the subiculum formed by axon branches originating from single CA1 pyramidal neurons in the rat hippocampus,Brain Research,1987,3607449,4000,Tamamaki-Nojyo-1987-156-BrainRes-Fig3.pdf,figure,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig2B.pdf,figure,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig2D.pdf,figure,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig2H.pdf,figure,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig2J.pdf,figure,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-2L.pdf,figure,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-2M.pdf,figure,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-2N.pdf,figure,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-2O.pdf,figure,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig4.pdf,figure,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig6A1.pdf,figure,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig6A2.pdf,figure,,,,,
"Tamamaki N, Nojyo Y",Projection of the entorhinal layer II neurons in the rat as revealed by intracellular pressure-injection of neurobiotin,Hippocampus,1993,8269038,6003,Tamamaki-Nojyo-1993-471-Hippocampus-Fig2.pdf,figure,,,,,
"Tamamaki N, Nojyo Y",Projection of the entorhinal layer II neurons in the rat as revealed by intracellular pressure-injection of neurobiotin,Hippocampus,1993,8269038,6003,Tamamaki-Nojyo-1993-471-Hippocampus-Fig3.pdf,figure,,,,,
"Tamamaki N, Nojyo Y",Projection of the entorhinal layer II neurons in the rat as revealed by intracellular pressure-injection of neurobiotin,Hippocampus,1993,8269038,6003,Tamamaki-Nojyo-1993-471-Hippocampus-Fig4.pdf,figure,,,,,
"Tamamaki N, Nojyo Y",Projection of the entorhinal layer II neurons in the rat as revealed by intracellular pressure-injection of neurobiotin,Hippocampus,1993,8269038,6003,Tamamaki-Nojyo-1993-471-Hippocampus-Fig5.pdf,figure,,,,,
"Tort AB, Rotstein HG, Dugladze T, Gloveli T, Kopell NJ.","On the formation of gamma-coherent cell assembliesby oriens lacunosum-moleculare interneurons inthe hippocampus",Proc Natl Acad Sci U S A,2007,17679692,2009,Tort-Kopell-2007-13490-PNAS-Fig.1,figure,,,,,
"Tãth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,4028,Toth-Freund-1992-793-Neuroscience-Tab1.pdf,table,,,,,
"Tãth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,4033,Toth-Freund-1992-793-Neuroscience-Tab1.pdf,table,,,,,
