"Hippocampal CA1 interneurons: an in vivo intracellular labeling study","1995"
"Subthreshold dendritic signal processing and coincidence detection in dentate gyrus granule cells","2007"
"Enhanced synaptic connectivity in the dentate gyrus during epileptiform activity: network simulation","2013"
"Microstructure of a spatial map in the entorhinal cortex","2005"
"Modeling of spatial navigation inspired by rodent hippocampus","2005"
"Diverse neuronal populations mediate local circuit excitation in area CA3 of developing hippocampus","1995"
"Taking inspiration from the Hippocampus can help solving robotics problems.","1999"
"Phase coupling between hippocampal CA1 and prefrontal cortex in a depression-model rats indicating impaired synaptic plasticity","2015"
"Extracellular levels of serotonin and GABA in the hippocampus after chronic mild stress in rats. A microdialysis study in an animal model of depression","2007"
"Reverse stochastic resonance in a hippocampal CA1 neuron model","2013"
"Reduced inhibition and increased output of layer II neurons in the medial entorhinal cortex in a model of temporal lobe epilepsy","2003"
"A neural model of normal and abnormal learning and memory consolidation: adaptively timed conditioning, hippocampus, amnesia, neurotrophins, and …","2017"
"Locus coeruleus input to hippocampal CA3 drives single-trial learning of a novel context","2018"
"Impedance behavior of excess CaO type non-stoichiometric Ca1− xZrO3− δ perovskite ceramic","2013"
"Efficient generation of CA3 neurons from human pluripotent stem cells enables modeling of hippocampal connectivity in vitro","2018"
"Dendritic inhibition in the hippocampus supports fear learning","2014"
"Imaging patients with psychosis and a mouse model establishes a spreading pattern of hippocampal dysfunction and implicates glutamate as a driver","2013"
"A combinatorial model for dentate gyrus sparse coding","2017"
"Temporal delays among place cells determine the frequency of population theta oscillations in the hippocampus","2010"
"Pre-ictal increase in theta synchrony between the hippocampus and prefrontal cortex in a rat model of temporal lobe epilepsy","2016"
"Local circuit regulation of paraventricular nucleus stress integration: glutamate–GABA connections","2002"
"… morphology alterations and spine loss in newborn granule cells with mossy fiber sprouting on the hyperexcitability of a computer model of the dentate gyrus","2014"
"Long-axis specialization of the human hippocampus","2013"
"Dorsal hippocampus field CA1 pyramidal cell responses to a persistent vs an acute nociceptive stimulus and their septal modulation","1997"
"Decoding Position to Analyze Spatial Information Encoding in a Large-Scale Neuronal Network Model of Rat Dentate Gyrus","2018"
"Self-organization of multiple spatial and context memories in the hippocampus","2012"
"A model for electrical resonance and frequency tuning in saccular hair cells of the bull‐frog, Rana catesbeiana.","1988"
"A model of a CA3 hippocampal pyramidal neuron incorporating voltage-clamp data on intrinsic conductances","1991"
"Hippocampal volume and neuronal number in Ts65Dn mice: a murine model of Down syndrome","1998"
"Full View","0"
"Integration of Neurons Derived from Transplanted BDNF-Overexpressing Neural Stem Cells into Circuit of the Irradiated Hippocampus","2019"
"Astrocytes are important for sprouting in the septohippocampal circuit","1988"
"Transcranial photoacoustic imaging of NMDA-evoked focal circuit dynamics in the rat hippocampus","2020"
"Extrinsic projections from area CA1 of the rat hippocampus: Olfactory, cortical, subcortical, and bilateral hippocampal formation projections","1990"
"A model of hippocampal neurogenesis in memory and mood disorders","2007"
"Contextual fear conditioning, conjunctive representations, pattern completion, and the hippocampus.","1999"
"Grid cells: the position code, neural network models of activity, and the problem of learning","2008"
"Attractor neural networks and spatial maps in hippocampus","2005"
"Functional imbalance of anterolateral entorhinal cortex and hippocampal dentate/CA3 underlies age-related object pattern separation deficits","2018"
"Grid cell hexagonal patterns formed by fast self‐organized learning within entorhinal cortex","2012"
"The piriform, perirhinal, and entorhinal cortex in seizure generation","2015"
"Functional and structural deficits of the dentate gyrus network coincide with emerging spontaneous seizures in an Scn1a mutant Dravet Syndrome model during …","2015"
"Prenatal exposure to valproic acid alters the development of excitability in the postnatal rat hippocampus","2018"
"Full View","0"
"Grid cell mechanisms and function: contributions of entorhinal persistent spiking and phase resetting","2008"
"The topological anatomy of the hippocampus: a clue to its function","1984"
"Deficits of neuronal density in CA1 and synaptic density in the dentate gyrus, CA3 and CA1, in a mouse model of Down syndrome","2004"
"The race to learn: spike timing and STDP can coordinate learning and recall in CA3","2011"
"Associative memory models of hippocampal areas CA1 and CA3","2010"
"D Amaral, P Andersen, J O'Keefe, R Morris - 2007 - books.google.com","203"
"Normal CA1 place fields but discoordinated network discharge in a Fmr1-null mouse model of fragile X syndrome","2018"
"Gamma oscillations in the hippocampus","2010"
"Massive and specific dysregulation of direct cortical input to the hippocampus in temporal lobe epilepsy","2006"
"Hippocampal CA3 and CA2 have distinct bilateral innervation patterns to CA1 in rodents","2012"
"Lower fractional anisotropy in the gray matter of amygdala-hippocampus-nucleus accumbens circuit in methamphetamine users: an in vivo diffusion tensor imaging …","2018"
"Entorhinal axons exhibit sprouting in CA1 subfield of the adult hippocampus in a rat model of temporal lobe epilepsy","2002"
"… of slow oscillation on hippocampal activity and ripples through cortico-hippocampal synaptic interactions, analyzed by a cortical-CA3-CA1 network model","2013"
"Pavlovian fear conditioning as a behavioral assay for hippocampus and amygdala function: cautions and caveats","2008"
"Additive neurogenesis as a strategy for avoiding interference in a sparsely-coding dentate gyrus","2009"
"Visualization of cortical, subcortical and deep brain neural circuit dynamics during naturalistic mammalian behavior with head-mounted microscopes and chronically …","2016"
"Coactivation of local circuit NMDA receptor mediated EPSPs induces lasting enhancement of minimal Schaffer collateral EPSPs in slices of rat hippocampus","1991"
"Mossy fiber plasticity and enhanced hippocampal excitability, without hippocampal cell loss or altered neurogenesis, in an animal model of prolonged febrile seizures","2003"
"Interneuron networks in the hippocampus","2011"
"Distribution of spatial and nonspatial information in dorsal hippocampus","1999"
"Conjunctive representations, the hippocampus, and contextual fear conditioning","2001"
"From structure to behavior in basolateral amygdala-hippocampus circuits","2017"
"Unmasking recurrent excitation generated by mossy fiber sprouting in the epileptic dentate gyrus: an emergent property of a complex system","2007"
"Full View","0"
"Cell type, sub-region, and layer-specific speed representation in the hippocampal–entorhinal circuit","2020"
"Morphine conditioned place preference depends on glucocorticoid receptors in both hippocampus and nucleus accumbens","2006"
"Alterations of perisomatic GABA synapses on hippocampal CA1 inhibitory interneurons and pyramidal cells in the kainate model of epilepsy","1999"
"Behavior-dependent evoked potentials in the hippocampal CA1 region of the rat. I. Correlation with behavior and egg","1980"
"Model-based asessment of an in-vivo predictive relationship from CA1 to CA3 in the rodent hippocampus","2015"
"Model of a plausible learning scheme for CA3 Hippocampus","1974"
"Incorporating anatomically realistic cellular-level connectivity in neural network models of the rat hippocampus","2005"
"Pattern recognition in a compartmental model of a CA1 pyramidal neuron","2001"
"Spatial information outflow from the hippocampal circuit: distributed spatial coding and phase precession in the subiculum","2012"
"Synaptic plasticity, memory and the hippocampus: a neural network approach to causality","2008"
"Free recall and recognition in a network model of the hippocampus: simulating effects of scopolamine on human memory function","1997"
"Nonrandom connectivity of the epileptic dentate gyrus predicts a major role for neuronal hubs in seizures","2008"
